ghi,hour,etr,dhi,dni,pressure,wind_dir,wind_speed,gh_lx,dn_lx,dh_lx,lx_combined
0.40881763527054105,0.7391304347826086,0.5509076558800315,0.3304042179261863,0.43005181347150256,0.387755102040817,0.6666666666666667,0.1320754716981132,0.40935114503816794,0.4337474120082816,0.3285939968404423,0.49184909175593855
0.2695390781563126,0.7826086956521738,0.3638516179952644,0.1616871704745167,0.5253886010362694,0.387755102040817,0.638888888888889,0.1320754716981132,0.2643129770992366,0.479296066252588,0.18167456556082148,0.39823008849557523
0.09619238476953906,0.8260869565217391,0.1696921862667719,0.07908611599297012,0.32953367875647666,0.387755102040817,0.47222222222222227,0.06289308176100629,0.09351145038167939,0.22877846790890272,0.09794628751974724,0.17745691662785282
0.004008016032064128,0.8695652173913043,0.01578531965272297,0.005272407732864675,0.031088082901554404,0.387755102040817,0.4444444444444445,0.06289308176100629,0.0,0.0,0.0,0.0
0.0,0.9130434782608695,0.0,0.0,0.0,0.408163265306122,0.5277777777777778,0.031446540880503145,0.0,0.0,0.0,0.0
0.0,0.9565217391304348,0.0,0.0,0.0,0.408163265306122,0.5555555555555556,0.03773584905660377,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.408163265306122,0.0,0.03773584905660377,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.408163265306122,0.0,0.0440251572327044,0.0,0.0,0.0,0.0
0.001002004008016032,0.21739130434782608,0.00947119179163378,0.0017574692442882249,0.0,0.5102040816326543,0.0,0.0,0.0,0.0,0.0,0.0
0.058116232464929855,0.2608695652173913,0.15232833464877663,0.09314586994727592,0.038341968911917094,0.5102040816326543,0.5,0.06289308176100629,0.061068702290076333,0.027950310559006212,0.0947867298578199,0.0703306939916162
0.1903807615230461,0.30434782608695654,0.345698500394633,0.21616871704745166,0.2082901554404145,0.5102040816326543,0.5,0.06289308176100629,0.19274809160305342,0.1946169772256729,0.21958925750394945,0.24639031206334422
0.3577154308617234,0.34782608695652173,0.5343330702446725,0.4024604569420035,0.25803108808290154,0.5306122448979593,0.5833333333333334,0.1320754716981132,0.3616412213740458,0.26811594202898553,0.3902053712480253,0.4122030740568235
0.3486973947895791,0.3913043478260869,0.7048145224940805,0.5184534270650263,0.07979274611398963,0.5306122448979593,0.6111111111111112,0.031446540880503145,0.3645038167938931,0.08178053830227744,0.5197472353870458,0.367955286446204
0.5230460921843687,0.43478260869565216,0.8437253354380426,0.5817223198594024,0.24352331606217614,0.5306122448979593,0.5277777777777778,0.031446540880503145,0.5448473282442748,0.2639751552795031,0.5766192733017378,0.5547275267815557
0.8166332665330661,0.4782608695652174,0.9431728492501973,0.5342706502636203,0.5844559585492227,0.5102040816326543,0.0,0.0,0.8444656488549618,0.6118012422360248,0.5529225908372828,0.8504890544946437
0.8416833667334669,0.5217391304347826,0.9960536700868192,0.8998242530755711,0.35544041450777203,0.5102040816326543,0.0,0.0,0.8702290076335878,0.38509316770186336,0.8783570300157978,0.8570097810898929
0.8687374749498997,0.5652173913043478,0.9984214680347278,0.7469244288224955,0.4787564766839378,0.48979591836734926,0.19444444444444445,0.06289308176100629,0.8769083969465649,0.49896480331262943,0.7219589257503949,0.8653935724266418
