ghi,hour,etr,dhi,dni,pressure,wind_dir,wind_speed,gh_lx,dn_lx,dh_lx,lx_combined
0,0,0,0,0,998,190,1.5,0,0,0,0
0,1,0,0,0,1005,80,7.7,0,0,0,0
0,2,0,0,0,1004,80,8.2,0,0,0,0
0,3,0,0,0,1004,80,8.2,0,0,0,0
0,4,0,0,0,1003,90,7.2,0,0,0,0
0,5,0,0,0,1003,80,7.7,0,0,0,0
0,6,0,0,0,1003,80,7.2,0,0,0,0
0,7,0,0,0,1003,80,6.7,0,0,0,0
0,8,93,0,0,1003,80,6.7,0,0,0,0
32,9,330,32,0,1003,70,6.7,39,0,39,78
61,10,534,61,0,1003,80,6.2,74,0,74,148
77,11,683,77,0,1002,80,5.7,94,0,94,188
92,12,769,92,0,1003,120,6.2,112,0,112,224
90,13,785,90,0,1002,90,5.1,110,0,110,220
87,14,729,87,0,1002,100,6.7,106,0,106,212
83,15,606,83,0,1002,120,7.2,99,0,99,198
210,16,424,139,235,1002,110,6.2,219,212,155,586
47,17,197,44,21,1002,120,5.7,51,15,49,115
0,18,11,0,0,1003,120,5.7,0,0,0,0
0,19,0,0,0,1003,110,5.1,0,0,0,0
0,20,0,0,0,1003,130,4.1,0,0,0,0
0,21,0,0,0,1003,140,4.1,0,0,0,0
0,22,0,0,0,1002,160,3.8,0,0,0,0
0,23,0,0,0,1002,150,3.5,0,0,0,0
0,0,0,0,0,1002,150,3.2,0,0,0,0
0,1,0,0,0,1012,40,4.6,0,0,0,0
0,2,0,0,0,1012,40,4.6,0,0,0,0
0,3,0,0,0,1011,50,3.6,0,0,0,0
0,4,0,0,0,1011,40,3.1,0,0,0,0
0,5,0,0,0,1011,40,3.6,0,0,0,0
0,6,0,0,0,1011,40,4.1,0,0,0,0
0,7,0,0,0,1011,50,3.1,0,0,0,0
0,8,89,0,0,1012,60,4.6,0,0,0,0
105,9,326,99,27,1012,70,5.1,115,23,110,248
157,10,529,150,19,1011,60,6.2,177,14,171,362
383,11,678,224,329,1011,80,7.2,405,338,242,985
511,12,764,202,567,1010,80,8.7,535,574,223,1332
370,13,779,267,186,1009,80,8.2,401,193,295,889
133,14,723,133,0,1009,80,8.7,157,0,157,314
72,15,600,72,0,1008,70,8.2,87,0,87,174
56,16,419,56,0,1008,80,9.3,66,0,66,132
62,17,192,45,123,1007,80,8.5,66,74,56,196
0,18,10,0,0,1007,80,7.7,0,0,0,0
0,19,0,0,0,1006,90,6.7,0,0,0,0
0,20,0,0,0,1006,90,6.7,0,0,0,0
0,21,0,0,0,1007,60,5.1,0,0,0,0
0,22,0,0,0,1006,70,7.2,0,0,0,0
0,23,0,0,0,1006,60,6.7,0,0,0,0
0,0,0,0,0,1005,70,6.2,0,0,0,0
0,1,0,0,0,1011,30,4.1,0,0,0,0
0,2,0,0,0,1011,30,3.6,0,0,0,0
0,4,0,0,0,1011,50,4.1,0,0,0,0
0,5,0,0,0,1012,40,4.1,0,0,0,0
0,6,0,0,0,1012,40,4.1,0,0,0,0
0,7,0,0,0,1013,40,4.6,0,0,0,0
0,8,86,0,0,1013,50,5.7,0,0,0,0
202,9,322,118,366,1013,80,4.6,208,292,141,641
123,10,524,123,0,1013,60,6.2,140,0,140,280
166,11,674,166,0,1013,70,6.2,190,0,190,380
283,12,759,257,48,1012,80,4.6,311,48,284,643
382,13,774,263,216,1012,20,3.6,414,224,291,929
492,14,718,172,625,1012,40,4.1,520,628,199,1347
410,15,595,101,729,1012,40,4.6,427,699,131,1257
240,16,413,71,572,1012,50,4.4,248,502,100,850
73,17,187,40,249,1012,50,4.1,77,151,56,284
0,18,8,0,0,1012,50,4.1,0,0,0,0
0,19,0,0,0,1012,50,3.1,0,0,0,0
0,20,0,0,0,1011,50,3.6,0,0,0,0
0,21,0,0,0,1012,40,3.1,0,0,0,0
0,22,0,0,0,1011,40,4.6,0,0,0,0
0,23,0,0,0,1013,30,2.6,0,0,0,0
0,0,0,0,0,1012,40,3.6,0,0,0,0
0,1,0,0,0,1001,350,3.6,0,0,0,0
0,2,0,0,0,1002,360,6.7,0,0,0,0
0,3,0,0,0,1002,360,6.7,0,0,0,0
0,4,0,0,0,1003,350,4.1,0,0,0,0
0,5,0,0,0,1004,360,3.6,0,0,0,0
0,6,0,0,0,1005,330,3.6,0,0,0,0
0,7,0,0,0,1005,340,5.1,0,0,0,0
0,8,83,0,0,1006,330,3.6,0,0,0,0
122,9,318,108,60,1006,330,5.1,133,51,121,305
225,10,520,172,143,1006,350,5.7,243,138,192,573
83,11,669,83,0,1007,350,6.0,100,0,100,200
178,12,754,178,0,1008,340,6.2,206,0,206,412
191,13,768,188,6,1007,340,5.7,221,5,218,444
480,14,712,236,482,1007,350,6.2,509,500,256,1265
277,15,589,193,200,1008,350,4.6,300,198,216,714
254,16,408,83,588,1008,360,4.6,259,508,111,878
84,17,181,28,430,1009,350,4.1,84,292,47,423
0,18,7,0,0,1009,10,3.1,0,0,0,0
0,19,0,0,0,1009,10,3.1,0,0,0,0
0,20,0,0,0,1010,30,2.1,0,0,0,0
0,21,0,0,0,1010,360,0.5,0,0,0,0
0,22,0,0,0,1010,330,1.5,0,0,0,0
0,23,0,0,0,1010,10,2.6,0,0,0,0
0,0,0,0,0,1010,20,4.1,0,0,0,0
0,1,0,0,0,998,170,3.1,0,0,0,0
0,2,0,0,0,998,180,2.6,0,0,0,0
0,3,0,0,0,997,170,3.1,0,0,0,0
0,4,0,0,0,997,180,2.6,0,0,0,0
0,5,0,0,0,997,170,2.6,0,0,0,0
0,6,0,0,0,997,160,2.6,0,0,0,0
0,7,0,0,0,998,180,1.5,0,0,0,0
0,8,81,0,0,998,180,2.1,0,0,0,0
196,9,314,62,601,999,210,3.6,200,476,94,770
362,10,516,86,753,999,220,3.6,377,701,120,1198
480,11,664,82,841,999,240,1.5,501,818,114,1433
554,12,749,94,863,999,250,4.6,579,851,126,1556
561,13,763,92,863,999,250,3.6,589,854,125,1568
515,14,707,89,845,998,250,4.1,537,828,120,1485
404,15,584,98,735,999,240,3.1,421,702,129,1252
223,16,402,78,508,999,230,2.6,229,439,103,771
71,17,176,38,266,999,230,1.5,75,157,55,287
0,18,6,0,0,999,180,1.0,0,0,0,0
0,19,0,0,0,1000,330,4.1,0,0,0,0
0,20,0,0,0,1000,40,2.1,0,0,0,0
0,21,0,0,0,1000,40,1.5,0,0,0,0
0,22,0,0,0,1000,320,1.5,0,0,0,0
0,23,0,0,0,1000,340,3.1,0,0,0,0
0,0,0,0,0,1001,360,3.1,0,0,0,0
0,1,0,0,0,1014,60,2.6,0,0,0,0
0,2,0,0,0,1013,80,2.6,0,0,0,0
0,3,0,0,0,1013,120,2.1,0,0,0,0
0,4,0,0,0,1013,110,1.5,0,0,0,0
0,5,0,0,0,1013,90,2.1,0,0,0,0
0,6,0,0,0,1013,130,2.1,0,0,0,0
0,7,0,0,0,1013,120,2.1,0,0,0,0
0,8,78,0,0,1013,130,2.6,0,0,0,0
197,9,310,59,622,1012,130,3.6,201,492,92,785
362,10,512,84,766,1011,140,5.1,378,712,119,1209
473,11,660,82,835,1010,150,4.6,495,811,114,1420
548,12,744,94,857,1009,130,4.1,572,844,125,1541
555,13,758,93,857,1008,150,3.6,582,847,126,1555
509,14,702,90,839,1007,150,3.6,530,820,120,1470
398,15,579,71,793,1006,150,4.6,414,756,103,1273
243,16,397,51,679,1005,140,4.6,251,597,82,930
78,17,171,28,410,1004,150,5.1,78,271,45,394
0,18,5,0,0,1003,140,3.6,0,0,0,0
0,19,0,0,0,1002,160,3.6,0,0,0,0
0,20,0,0,0,1001,150,4.6,0,0,0,0
0,21,0,0,0,1000,160,5.1,0,0,0,0
0,22,0,0,0,999,170,2.1,0,0,0,0
0,23,0,0,0,999,190,1.5,0,0,0,0
0,0,0,0,0,999,180,3.1,0,0,0,0
0,1,0,0,0,1005,240,2.1,0,0,0,0
0,2,0,0,0,1006,270,2.8,0,0,0,0
0,3,0,0,0,1007,290,3.4,0,0,0,0
0,4,0,0,0,1008,320,4.1,0,0,0,0
0,5,0,0,0,1009,310,4.6,0,0,0,0
0,6,0,0,0,1010,330,5.1,0,0,0,0
0,7,0,0,0,1011,320,6.2,0,0,0,0
0,8,76,0,0,1011,320,5.7,0,0,0,0
107,9,307,95,54,1013,340,9.3,117,45,107,269
151,10,508,142,25,1014,300,6.2,170,18,163,351
397,11,655,204,414,1015,310,5.1,421,423,224,1068
443,12,739,202,459,1015,290,3.1,463,462,220,1145
364,13,753,265,186,1015,300,4.1,394,192,292,878
364,14,696,214,303,1014,330,2.1,388,313,233,934
287,15,573,175,276,1014,350,1.5,304,274,193,771
167,16,392,132,125,1014,20,3.6,179,110,148,437
51,17,166,42,79,1015,20,5.1,56,48,50,154
0,18,4,0,0,1015,20,2.1,0,0,0,0
0,19,0,0,0,1016,10,2.6,0,0,0,0
0,20,0,0,0,1016,10,2.6,0,0,0,0
0,21,0,0,0,1015,20,3.1,0,0,0,0
0,22,0,0,0,1015,50,2.1,0,0,0,0
0,23,0,0,0,1015,70,2.6,0,0,0,0
0,0,0,0,0,1014,60,3.1,0,0,0,0
0,1,0,0,0,1002,280,2.6,0,0,0,0
0,2,0,0,0,1003,270,3.6,0,0,0,0
0,3,0,0,0,1004,300,2.6,0,0,0,0
0,4,0,0,0,1004,240,1.0,0,0,0,0
0,5,0,0,0,1005,260,1.5,0,0,0,0
0,6,0,0,0,1005,160,1.5,0,0,0,0
0,7,0,0,0,1006,180,1.5,0,0,0,0
0,8,73,0,0,1006,180,3.1,0,0,0,0
99,9,303,93,27,1007,170,1.5,108,23,103,234
151,10,504,144,19,1007,170,2.1,169,14,164,347
262,11,651,212,110,1006,160,3.1,288,109,238,635
542,12,734,192,670,1006,160,4.6,568,674,216,1458
549,13,748,90,863,1005,190,4.1,577,852,123,1552
502,14,691,87,844,1005,160,4.1,524,825,118,1467
392,15,568,69,799,1004,160,6.2,409,760,102,1271
237,16,387,49,683,1003,160,6.2,245,597,81,923
72,17,161,27,395,1002,170,5.1,74,238,47,359
0,18,3,0,0,1003,180,3.6,0,0,0,0
0,19,0,0,0,1004,180,4.1,0,0,0,0
0,20,0,0,0,1004,180,4.1,0,0,0,0
0,21,0,0,0,1004,170,4.1,0,0,0,0
0,22,0,0,0,1004,200,2.6,0,0,0,0
0,23,0,0,0,1004,210,2.1,0,0,0,0
0,0,0,0,0,1005,210,3.1,0,0,0,0
0,1,0,0,0,986,300,4.1,0,0,0,0
0,2,0,0,0,986,300,4.5,0,0,0,0
0,3,0,0,0,986,310,4.9,0,0,0,0
0,4,0,0,0,986,310,5.3,0,0,0,0
0,5,0,0,0,986,310,5.7,0,0,0,0
0,6,0,0,0,986,300,5.7,0,0,0,0
0,7,0,0,0,987,290,4.6,0,0,0,0
0,8,71,0,0,987,290,4.6,0,0,0,0
33,9,300,33,0,989,290,4.6,39,0,39,78
130,10,500,130,0,991,260,2.6,147,0,147,294
77,11,647,77,0,992,260,4.6,93,0,93,186
86,12,730,86,0,992,280,6.7,105,0,105,210
89,13,743,89,0,993,260,4.6,108,0,108,216
81,14,686,81,0,993,280,5.7,98,0,98,196
77,15,563,77,0,995,280,3.6,92,0,92,184
60,16,381,60,0,996,270,4.1,70,0,70,140
35,17,156,33,20,997,260,3.1,39,13,37,89
0,18,3,0,0,998,280,3.6,0,0,0,0
0,19,0,0,0,999,270,3.6,0,0,0,0
0,20,0,0,0,1000,290,3.6,0,0,0,0
0,21,0,0,0,1000,290,3.6,0,0,0,0
0,22,0,0,0,1001,270,3.1,0,0,0,0
0,23,0,0,0,1002,260,3.6,0,0,0,0
0,0,0,0,0,1002,290,4.1,0,0,0,0
0,1,0,0,0,982,160,6.2,0,0,0,0
0,2,0,0,0,984,160,3.1,0,0,0,0
0,3,0,0,0,984,150,3.1,0,0,0,0
0,4,0,0,0,984,160,2.6,0,0,0,0
0,5,0,0,0,984,170,3.6,0,0,0,0
0,6,0,0,0,985,170,2.6,0,0,0,0
0,7,0,0,0,985,160,1.0,0,0,0,0
0,8,69,0,0,987,160,2.6,0,0,0,0
33,9,297,33,0,986,160,3.1,39,0,39,78
62,10,496,62,0,987,150,2.6,74,0,74,148
102,11,643,102,0,987,150,2.6,121,0,121,242
86,12,725,86,0,988,170,5.1,105,0,105,210
113,13,738,113,0,986,150,7.5,135,0,135,270
92,14,681,92,0,984,120,9.8,111,0,111,222
121,15,558,121,0,986,160,3.6,139,0,139,278
95,16,376,94,6,987,140,1.5,107,3,106,216
38,17,151,33,54,987,130,0.5,43,31,39,113
0,18,2,0,0,987,110,0.5,0,0,0,0
0,19,0,0,0,988,90,1.0,0,0,0,0
0,20,0,0,0,988,80,0.5,0,0,0,0
0,21,0,0,0,987,60,1.5,0,0,0,0
0,22,0,0,0,986,320,1.0,0,0,0,0
0,23,0,0,0,985,340,1.5,0,0,0,0
0,0,0,0,0,986,340,2.6,0,0,0,0
0,1,0,0,0,990,330,1.0,0,0,0,0
0,2,0,0,0,990,320,3.1,0,0,0,0
0,3,0,0,0,990,360,2.6,0,0,0,0
0,4,0,0,0,990,360,2.1,0,0,0,0
0,5,0,0,0,990,360,3.6,0,0,0,0
0,6,0,0,0,991,340,2.6,0,0,0,0
0,7,0,0,0,991,20,1.5,0,0,0,0
0,8,67,0,0,991,20,2.6,0,0,0,0
50,9,294,50,0,991,90,3.6,58,0,58,116
55,10,493,55,0,991,90,2.6,66,0,66,132
173,11,639,167,12,990,20,2.1,196,9,192,397
86,12,721,86,0,990,100,1.5,105,0,105,210
83,13,734,83,0,987,60,3.1,102,0,102,204
144,14,676,144,0,987,100,4.1,167,0,167,334
61,15,552,61,0,985,80,4.1,74,0,74,148
65,16,371,65,0,985,100,3.1,75,0,75,150
21,17,146,21,0,985,130,2.6,24,0,24,48
0,18,2,0,0,984,110,2.6,0,0,0,0
0,19,0,0,0,984,120,2.9,0,0,0,0
0,20,0,0,0,984,120,3.3,0,0,0,0
0,21,0,0,0,983,130,3.6,0,0,0,0
0,22,0,0,0,983,140,3.9,0,0,0,0
0,23,0,0,0,983,140,4.3,0,0,0,0
0,0,0,0,0,982,150,4.6,0,0,0,0
0,1,0,0,0,997,360,2.6,0,0,0,0
0,2,0,0,0,998,320,3.1,0,0,0,0
0,3,0,0,0,998,330,4.1,0,0,0,0
0,4,0,0,0,998,320,4.1,0,0,0,0
0,5,0,0,0,998,320,3.1,0,0,0,0
0,6,0,0,0,998,300,2.6,0,0,0,0
0,7,0,0,0,998,330,2.6,0,0,0,0
12,8,66,5,170,1000,320,3.1,18,102,11,131
167,9,291,68,480,1000,320,2.6,168,365,93,626
323,10,489,86,680,999,30,2.1,334,623,117,1074
429,11,635,105,720,1000,10,1.0,450,699,134,1283
523,12,717,130,773,999,340,2.6,546,760,159,1465
459,13,729,198,503,998,10,3.1,479,505,217,1201
369,14,671,216,321,997,30,3.6,391,329,234,954
368,15,547,119,639,997,50,3.1,376,594,144,1114
219,16,366,58,617,997,60,2.6,227,523,91,841
51,17,142,28,230,996,30,2.6,52,129,39,220
0,18,1,0,0,996,50,2.6,0,0,0,0
0,19,0,0,0,995,80,2.6,0,0,0,0
0,20,0,0,0,994,100,2.6,0,0,0,0
0,21,0,0,0,994,120,2.1,0,0,0,0
0,22,0,0,0,995,60,1.5,0,0,0,0
0,23,0,0,0,994,360,2.6,0,0,0,0
0,0,0,0,0,991,350,2.1,0,0,0,0
0,1,0,0,0,1002,210,1.0,0,0,0,0
0,2,0,0,0,1003,170,1.0,0,0,0,0
0,3,0,0,0,1002,120,2.1,0,0,0,0
0,4,0,0,0,1002,130,2.1,0,0,0,0
0,6,0,0,0,1001,150,2.3,0,0,0,0
0,7,0,0,0,1001,160,3.1,0,0,0,0
6,8,64,5,2,1001,150,2.1,6,1,6,13
84,9,288,83,7,1001,140,3.1,93,3,93,189
199,10,486,163,106,1001,140,3.6,218,100,184,502
199,11,631,191,18,1000,140,2.1,224,15,217,456
234,12,712,225,18,998,160,2.1,264,16,256,536
191,13,724,188,6,998,140,3.6,219,5,217,441
225,14,667,213,24,997,160,3.1,252,21,242,515
192,15,543,172,53,996,150,2.6,211,51,191,453
89,16,361,88,6,996,150,2.1,101,3,100,204
40,17,137,29,109,996,140,1.5,42,52,37,131
0,18,1,0,0,996,130,3.1,0,0,0,0
0,19,0,0,0,997,130,2.6,0,0,0,0
0,20,0,0,0,997,120,2.6,0,0,0,0
0,21,0,0,0,997,310,3.1,0,0,0,0
0,22,0,0,0,997,350,1.5,0,0,0,0
0,23,0,0,0,997,30,1.5,0,0,0,0
0,0,0,0,0,997,280,1.5,0,0,0,0
0,1,0,0,0,992,220,3.6,0,0,0,0
0,2,0,0,0,992,240,4.1,0,0,0,0
0,3,0,0,0,992,250,3.6,0,0,0,0
0,4,0,0,0,992,250,3.1,0,0,0,0
0,5,0,0,0,992,240,3.6,0,0,0,0
0,6,0,0,0,993,240,2.6,0,0,0,0
0,7,0,0,0,993,250,2.6,0,0,0,0
11,8,62,4,190,994,250,4.6,18,113,11,142
177,9,286,64,556,995,250,5.1,179,421,93,693
323,10,483,81,705,995,270,6.2,336,646,114,1096
430,11,628,98,744,996,270,7.2,451,722,129,1302
517,12,708,107,815,996,270,6.7,546,807,140,1493
525,13,720,89,851,997,260,6.2,549,836,121,1506
478,14,662,84,838,997,260,6.7,498,814,115,1427
362,15,538,69,768,998,260,5.1,376,722,100,1198
213,16,356,48,650,999,260,5.7,218,554,78,850
55,17,132,22,359,1000,260,3.6,56,216,36,308
0,18,0,0,0,1001,250,3.1,0,0,0,0
0,19,0,0,0,1002,240,2.1,0,0,0,0
0,20,0,0,0,1002,230,2.1,0,0,0,0
0,21,0,0,0,1002,230,1.8,0,0,0,0
0,22,0,0,0,1002,230,1.5,0,0,0,0
0,23,0,0,0,1002,220,2.1,0,0,0,0
0,0,0,0,0,1002,230,1.0,0,0,0,0
0,1,0,0,0,998,140,3.6,0,0,0,0
0,2,0,0,0,997,120,3.6,0,0,0,0
0,3,0,0,0,996,120,3.6,0,0,0,0
0,4,0,0,0,995,120,3.1,0,0,0,0
0,5,0,0,0,994,110,4.1,0,0,0,0
0,6,0,0,0,994,110,4.1,0,0,0,0
0,7,0,0,0,993,120,4.6,0,0,0,0
7,8,61,5,61,993,120,4.6,10,30,8,48
118,9,283,81,183,992,130,4.1,123,137,96,356
55,10,480,55,0,992,140,3.6,66,0,66,132
71,11,624,71,0,991,150,3.1,86,0,86,172
80,12,705,80,0,989,160,3.6,98,0,98,196
83,13,716,83,0,988,160,5.1,101,0,101,202
98,14,657,98,0,987,170,4.6,117,0,117,234
60,15,533,60,0,986,210,2.6,72,0,72,144
208,16,351,100,429,986,240,2.1,212,353,123,688
29,17,128,25,37,986,280,2.6,31,20,30,81
0,18,0,0,0,985,270,2.1,0,0,0,0
0,19,0,0,0,987,290,5.1,0,0,0,0
0,20,0,0,0,988,280,3.6,0,0,0,0
0,21,0,0,0,989,280,8.2,0,0,0,0
0,22,0,0,0,991,290,7.7,0,0,0,0
0,23,0,0,0,992,270,3.1,0,0,0,0
0,0,0,0,0,992,240,2.6,0,0,0,0
0,1,0,0,0,993,180,3.1,0,0,0,0
0,2,0,0,0,993,180,3.6,0,0,0,0
0,3,0,0,0,994,180,2.1,0,0,0,0
0,4,0,0,0,994,170,2.6,0,0,0,0
0,5,0,0,0,994,190,3.6,0,0,0,0
0,6,0,0,0,994,190,2.6,0,0,0,0
0,7,0,0,0,995,210,3.1,0,0,0,0
1,8,60,1,0,995,180,2.6,1,0,1,2
25,9,281,25,0,997,180,3.1,30,0,30,60
117,10,478,117,0,997,170,2.6,132,0,132,264
218,11,621,191,61,998,160,2.1,239,60,213,512
80,12,701,80,0,997,150,2.6,98,0,98,196
161,13,712,161,0,997,130,2.6,186,0,186,372
230,14,653,203,59,997,130,2.6,253,58,226,537
334,15,528,145,504,998,130,4.1,345,474,167,986
148,16,347,99,197,998,120,2.1,155,163,115,433
50,17,123,33,199,998,30,2.1,52,94,43,189
0,18,0,0,0,999,40,1.5,0,0,0,0
0,19,0,0,0,999,30,3.1,0,0,0,0
0,20,0,0,0,999,50,1.5,0,0,0,0
0,21,0,0,0,998,80,1.5,0,0,0,0
0,22,0,0,0,998,130,1.5,0,0,0,0
0,23,0,0,0,998,70,1.5,0,0,0,0
0,0,0,0,0,998,140,2.1,0,0,0,0
0,1,0,0,0,1005,200,2.1,0,0,0,0
0,2,0,0,0,1005,190,2.1,0,0,0,0
0,3,0,0,0,1004,170,2.6,0,0,0,0
0,4,0,0,0,1003,160,3.1,0,0,0,0
0,5,0,0,0,1003,160,3.9,0,0,0,0
0,6,0,0,0,1003,160,4.6,0,0,0,0
0,7,0,0,0,1003,170,2.6,0,0,0,0
9,8,59,6,98,1002,140,2.6,13,54,10,77
170,9,279,111,299,1002,170,5.1,174,221,130,525
159,10,475,140,56,1002,160,4.1,174,52,156,382
212,11,618,196,37,1001,170,5.7,233,36,217,486
363,12,697,235,260,1000,180,4.6,394,265,263,922
363,13,708,222,282,998,160,6.7,387,292,240,919
334,14,648,213,261,997,180,6.2,352,266,230,848
350,15,524,115,632,996,180,5.7,357,581,141,1079
187,16,342,62,512,996,190,4.1,192,421,89,702
46,17,119,22,290,995,180,5.7,47,150,35,232
0,18,0,0,0,995,180,5.1,0,0,0,0
0,19,0,0,0,995,180,5.1,0,0,0,0
0,20,0,0,0,995,180,4.1,0,0,0,0
0,21,0,0,0,995,190,3.6,0,0,0,0
0,22,0,0,0,994,170,3.6,0,0,0,0
0,23,0,0,0,994,170,3.6,0,0,0,0
0,0,0,0,0,993,180,4.6,0,0,0,0
0,1,0,0,0,1008,350,7.2,0,0,0,0
0,2,0,0,0,1008,350,4.1,0,0,0,0
0,3,0,0,0,1008,350,5.7,0,0,0,0
0,4,0,0,0,1008,330,5.1,0,0,0,0
0,5,0,0,0,1008,340,5.1,0,0,0,0
0,6,0,0,0,1009,330,5.1,0,0,0,0
0,7,0,0,0,1009,350,3.6,0,0,0,0
9,8,58,6,96,1009,340,4.1,13,46,10,69
170,9,277,111,300,1009,340,5.1,173,221,130,524
138,10,472,123,44,1009,330,4.1,151,41,137,329
385,11,615,180,470,1009,320,3.6,397,458,197,1052
394,12,694,218,356,1008,310,3.1,418,367,237,1022
262,13,704,226,72,1007,300,3.1,288,72,252,612
316,14,644,224,202,1007,300,4.6,341,203,248,792
224,15,519,181,117,1007,310,4.1,241,112,200,553
147,16,337,96,214,1007,340,3.6,155,175,113,443
45,17,114,30,191,1007,320,2.1,48,90,40,178
0,18,0,0,0,1007,310,1.0,0,0,0,0
0,19,0,0,0,1007,290,1.8,0,0,0,0
0,20,0,0,0,1006,280,2.6,0,0,0,0
0,21,0,0,0,1006,260,2.1,0,0,0,0
0,22,0,0,0,1006,250,2.1,0,0,0,0
0,23,0,0,0,1006,230,1.0,0,0,0,0
0,0,0,0,0,1005,220,2.1,0,0,0,0
0,1,0,0,0,993,330,4.6,0,0,0,0
0,2,0,0,0,994,350,6.2,0,0,0,0
0,3,0,0,0,995,350,6.2,0,0,0,0
0,4,0,0,0,996,350,6.7,0,0,0,0
0,5,0,0,0,997,340,6.2,0,0,0,0
0,6,0,0,0,998,350,7.7,0,0,0,0
0,7,0,0,0,999,340,9.3,0,0,0,0
1,8,57,1,0,1000,330,6.2,1,0,1,2
26,9,275,26,0,1001,350,7.2,31,0,31,62
55,10,470,55,0,1002,340,8.2,66,0,66,132
71,11,612,71,0,1003,350,6.7,86,0,86,172
80,12,690,80,0,1003,360,6.7,97,0,97,194
83,13,700,83,0,1003,10,6.7,101,0,101,202
75,14,640,75,0,1003,10,6.7,91,0,91,182
87,15,515,87,0,1004,10,8.2,102,0,102,204
73,16,333,73,0,1005,360,7.2,83,0,83,166
41,17,110,28,162,1006,360,7.7,43,75,37,155
0,18,0,0,0,1006,360,7.7,0,0,0,0
0,19,0,0,0,1007,360,6.2,0,0,0,0
0,20,0,0,0,1007,360,7.2,0,0,0,0
0,21,0,0,0,1008,10,6.2,0,0,0,0
0,22,0,0,0,1008,10,5.7,0,0,0,0
0,23,0,0,0,1008,360,5.7,0,0,0,0
0,0,0,0,0,1008,350,6.2,0,0,0,0
0,1,0,0,0,994,190,2.6,0,0,0,0
0,2,0,0,0,994,170,2.6,0,0,0,0
0,3,0,0,0,994,140,2.6,0,0,0,0
0,4,0,0,0,994,150,1.5,0,0,0,0
0,5,0,0,0,994,170,1.5,0,0,0,0
0,6,0,0,0,994,170,3.6,0,0,0,0
0,7,0,0,0,994,170,3.6,0,0,0,0
9,8,56,6,99,994,170,3.6,13,55,10,78
171,9,273,110,314,995,170,3.6,174,230,130,534
200,10,468,152,144,995,190,3.1,216,135,171,522
244,11,609,196,110,995,180,3.1,267,108,220,595
498,12,687,183,646,994,180,4.6,520,643,206,1369
500,13,696,180,647,993,180,4.6,524,646,204,1374
121,14,636,121,0,992,140,4.1,141,0,141,282
82,15,510,82,0,992,140,4.1,96,0,96,192
49,16,329,49,0,992,160,2.6,57,0,57,114
40,17,106,28,165,993,140,2.6,43,76,37,156
0,18,0,0,0,993,160,2.1,0,0,0,0
0,19,0,0,0,994,180,2.1,0,0,0,0
0,20,0,0,0,994,180,2.1,0,0,0,0
0,21,0,0,0,993,170,2.6,0,0,0,0
0,22,0,0,0,993,180,2.1,0,0,0,0
0,23,0,0,0,993,180,1.5,0,0,0,0
0,0,0,0,0,993,260,1.5,0,0,0,0
0,1,0,0,0,1010,50,1.5,0,0,0,0
0,2,0,0,0,1008,80,2.6,0,0,0,0
0,3,0,0,0,1009,100,2.6,0,0,0,0
0,4,0,0,0,1007,110,3.6,0,0,0,0
0,5,0,0,0,1007,140,3.1,0,0,0,0
0,6,0,0,0,1006,150,3.6,0,0,0,0
0,7,0,0,0,1005,90,3.1,0,0,0,0
8,8,55,5,79,1003,130,4.6,11,38,9,58
154,9,272,105,253,1002,160,5.1,157,185,122,464
138,10,466,130,25,1001,170,4.1,152,23,144,319
109,11,607,109,0,999,190,4.6,128,0,128,256
203,12,684,191,24,997,190,4.1,230,20,221,471
363,13,693,225,281,995,180,5.7,385,290,242,917
310,14,632,238,160,993,180,5.1,332,160,261,753
240,15,506,183,158,992,180,6.2,257,151,203,611
131,16,324,91,174,992,190,4.6,138,140,106,384
36,17,102,25,155,992,180,3.6,39,71,34,144
0,18,0,0,0,993,190,3.6,0,0,0,0
0,19,0,0,0,994,200,4.1,0,0,0,0
0,20,0,0,0,994,200,3.1,0,0,0,0
0,21,0,0,0,994,200,4.1,0,0,0,0
0,22,0,0,0,994,200,2.1,0,0,0,0
0,23,0,0,0,994,200,2.6,0,0,0,0
0,0,0,0,0,994,190,2.1,0,0,0,0
0,1,0,0,0,1010,290,2.0,0,0,0,0
0,2,0,0,0,1010,310,2.1,0,0,0,0
0,3,0,0,0,1010,330,2.7,0,0,0,0
0,4,0,0,0,1010,330,3.5,0,0,0,0
0,5,0,0,0,1010,350,3.6,0,0,0,0
0,6,0,0,0,1010,340,3.1,0,0,0,0
0,7,0,0,0,1010,360,2.7,0,0,0,0
8,8,54,3,175,1010,360,2.9,15,103,9,127
171,9,271,62,567,1010,350,2.5,172,419,92,683
318,10,464,91,688,1010,350,3.6,326,618,122,1066
404,11,604,116,671,1010,330,2.7,417,640,142,1199
412,12,681,211,416,1009,320,3.4,438,428,231,1097
274,13,689,224,102,1009,310,3.5,301,102,251,654
333,14,628,203,291,1009,330,3.6,352,294,220,866
250,15,502,154,269,1009,340,3.2,263,257,172,692
174,16,320,75,436,1009,300,2.9,181,346,103,630
35,17,98,21,210,1009,300,3.5,39,106,30,175
0,18,0,0,0,1009,300,3.1,0,0,0,0
0,19,0,0,0,1009,320,3.1,0,0,0,0
0,20,0,0,0,1010,10,4.1,0,0,0,0
